REGION,TEST/TRN,MonthNo,Week      ,popdensity ,ssta       ,soi     ,typhoon_distance,typhoon_wind,rainfall   ,poverty    ,ndvi       ,evi        ,daily_temp ,nightly_temp,polstab     ,dengue,dengue_next
VI    ,TRAIN   ,2      ,2/28/2003 ,675.3954807,26.57499981,-0.55   ,-1              ,-1          ,0.6753     ,12529.30013,5990       ,3807.333333,14002.82887,14769.93044 ,-0.075365421,24    ,12
VI    ,TRAIN   ,3      ,3/31/2003 ,676.1070588,27.2       ,-0.22   ,-1              ,-1          ,2.46351    ,12529.30013,5445.033333,3658.077778,15412.13373,14872.70151 ,-0.074354643,12    ,16
VI    ,TRAIN   ,4      ,4/30/2003 ,676.8186369,27.25      ,-0.175  ,8.112442196     ,33.48958333 ,3.10225625 ,12529.30013,6036.041667,4336.694445,15495.78572,14945.54871 ,-0.073331578,16    ,10
VI    ,TRAIN   ,5      ,5/31/2003 ,677.4511507,26.25      ,-0.4125 ,10.41030067     ,25.55555556 ,2.668427083,12529.30013,5114.791667,3784.916667,15182.45833,8770.280357 ,-0.072411307,10    ,59
VI    ,TRAIN   ,7      ,7/31/2003 ,678.8743069,25.82499981,0.225   ,4.920404119     ,25.00724638 ,0.785572917,12529.30013,6492.875   ,4473.583333,13987.22222,12444.21282 ,-0.070304164,202   ,318
VI    ,TRAIN   ,8      ,8/31/2003 ,679.585885 ,25.09999962,0.02    ,9.479944163     ,38.99189189 ,0.126435   ,12529.30013,6778.6     ,5320.066667,14261.91556,7906.733333 ,-0.069231491,318   ,130
VI    ,TRAIN   ,9      ,9/30/2003 ,680.2974631,24.94999981,-0.0625 ,27.92953531     ,67.76515151 ,0.97093125 ,12529.30013,7181.75    ,5159.875   ,14594.46111,8796.444444 ,-0.068146767,130   ,84
VI    ,TRAIN   ,10     ,10/31/2003,680.929977 ,25.32499981,-0.1125 ,17.93234628     ,53.54285714 ,0.563691667,12529.30013,6853.75    ,4952.208333,12853.57917,10149.43983 ,-0.067171899,84    ,53
VI    ,TRAIN   ,12     ,12/31/2003,682.3531332,25.5250001 ,0.2     ,-1              ,-1          ,1.574364583,12529.30013,7405.75    ,4703.125   ,11396.075  ,9860.202198 ,-0.064942622,14    ,46
VI    ,TRAIN   ,1      ,1/31/2004 ,682.985647 ,25.82500029,-0.3625 ,2.375682923     ,8.681818183 ,2.910452083,12529.30013,6542.652778,4363.458333,15285.81667,14825.04969 ,-0.097857243,46    ,26
VI    ,TRAIN   ,2      ,2/29/2004 ,683.6972251,26.3800003 ,0.88    ,2.113003734     ,5.670588236 ,2.659421667,12529.30013,5923.211111,4125.033333,14290.66444,14744.69672 ,-0.062791719,26    ,25
VI    ,TRAIN   ,3      ,3/31/2004 ,684.4088032,27.1500001 ,-0.0875 ,1.143722029     ,7.583333333 ,1.65626875 ,12529.30013,6096.916667,4078.763889,12778.55718,13675.06773 ,-0.061635676,25    ,41
VI    ,TRAIN   ,5      ,5/31/2004 ,685.7528952,26.80000038,0.28    ,1.841912606     ,12.3971831  ,3.076553333,12529.30013,6562.866667,4474.7     ,15329.32685,10926.08889 ,-0.059418216,101   ,289
VI    ,TRAIN   ,6      ,6/30/2004 ,686.4644733,26.42500019,-0.6875 ,12.3429947      ,77.35136128 ,1.688633333,12529.30013,7477.916667,5749.791667,15469.81657,8723.814815 ,-0.058227142,289   ,596
VI    ,TRAIN   ,7      ,7/31/2004 ,687.0969871,25.42500019,-0.425  ,5.723818628     ,9.597222223 ,0.34044375 ,12529.30013,7724.416667,4876.708333,13938.47222,5003.192642 ,-0.057158113,596   ,310
VI    ,TRAIN   ,8      ,8/31/2004 ,687.8085652,25.1       ,-0.3    ,24.65860447     ,72.08639876 ,1.313565   ,12529.30013,6084.433333,4995.866667,15206.71   ,6013.616667 ,-0.055943918,310   ,109
VI    ,TRAIN   ,10     ,10/31/2004,689.2317214,25.32000008,-0.34   ,14.67575513     ,59.96666667 ,1.433251667,12529.30013,6900.2     ,4679.266667,15477.49444,13923.17195 ,-0.053480226,92    ,71
VI    ,TRAIN   ,11     ,11/30/2004,689.9432995,25.44999981,-0.7375 ,6.85652251      ,31.34782609 ,0.506229167,12529.30013,5271.458333,3691.416667,14046.86111,15066.04433 ,-0.052230826,71    ,12
VI    ,TRAIN   ,12     ,12/31/2004,690.5758134,25.75      ,-0.3875 ,16.70042965     ,36.32221574 ,2.891625   ,12529.30013,7123.541667,4391.708333,15121.14236,14766.52454 ,-0.051110161,12    ,66
VI    ,TRAIN   ,1      ,1/31/2005 ,691.2873915,25.87999992,-1.06   ,4.363331261     ,7.716129032 ,1.59366    ,12529.30013,6943.166667,4148.9     ,15161.97294,14739.66694 ,-0.051757035,66    ,55
VI    ,TRAIN   ,3      ,3/31/2005 ,692.6314834,26.875     ,-0.0375 ,1.816389407     ,11.08823529 ,0.931520833,12529.30013,5750.666667,3639.166667,15480.75939,14831.3169  ,-0.047404139,22    ,11
VI    ,TRAIN   ,4      ,4/30/2005 ,693.2639973,27.59999991,-0.675  ,2.497584524     ,15.93269231 ,1.204020833,12529.30013,5551.5     ,3706.5     ,15462.05198,14899.87963 ,-0.046244306,11    ,40
VI    ,TRAIN   ,5      ,5/31/2005 ,693.9755754,27.66000023,-0.32   ,-1              ,-1          ,0.558865   ,12529.30013,5499.433333,3754.5     ,15289.22667,12903.21034 ,-0.044928377,40    ,198
VI    ,TRAIN   ,6      ,6/30/2005 ,694.6871535,26.84999943,0.325   ,3.420856485     ,20.41071429 ,3.118560417,12529.30013,6701.291667,4896.333333,11473.79246,13797.43585 ,-0.043601377,198   ,395
VI    ,TRAIN   ,8      ,8/31/2005 ,696.1103097,25.25000047,-0.0375 ,19.32385773     ,63.6910636  ,0.272233333,12529.30013,6430.291667,4944       ,15300.63889,4968.125    ,-0.040912665,346   ,157
VI    ,TRAIN   ,9      ,9/30/2005 ,696.7428235,24.625     ,0.7     ,17.34922646     ,65.51662234 ,1.602414583,12529.30013,6172.791667,4610.583333,15600.10615,4974.266667 ,-0.03970309 ,157   ,56
VI    ,TRAIN   ,10     ,10/31/2005,697.4544016,24.6800003 ,0.64    ,22.75936268     ,69.96132376 ,0.490865   ,12529.30013,7114.633333,5447.6     ,14290.43556,13831.70872 ,-0.03833144 ,56    ,26
VI    ,TRAIN   ,11     ,11/30/2005,698.1659797,24.27499962,-0.125  ,5.693172088     ,27.28472222 ,3.043585417,12529.30013,7803.291667,5503.75    ,15358.38194,12410.99405 ,-0.036948955,26    ,4
VI    ,TRAIN   ,1      ,1/31/2006 ,699.5100717,24.92000008,1.06    ,-1              ,-1          ,2.266655   ,12571.70241,6881.566667,4530.5     ,14090.80222,13803.74895 ,-0.035320015,39    ,35
VI    ,TRAIN   ,2      ,2/28/2006 ,700.2216498,25.99999953,0.7375  ,-1              ,-1          ,2.7863375  ,12667.1075 ,7133.888889,4338.333333,14017.62917,14849.16419 ,-0.032891771,35    ,20
VI    ,TRAIN   ,3      ,3/31/2006 ,700.8541637,26.45000028,1.5375  ,2.980172488     ,6.984375    ,1.998233333,12751.91211,6683.569444,4442       ,15347.65139,13735.15221 ,-0.031624789,20    ,2
VI    ,TRAIN   ,4      ,4/30/2006 ,701.5657417,27.1800003 ,0.46    ,-1              ,-1          ,2.272875   ,12847.31719,6291.977778,4396.822222,14324.02397,14893.50934 ,-0.030188834,2     ,309
VII   ,TRAIN   ,2      ,2/28/2001 ,1012.975106,25.87499953,1.4     ,-1              ,-1          ,5.17688125 ,15064.20898,6261.166667,4121.666667,7685.5     ,7514.472223 ,-0.095047959,222   ,161
VII   ,TRAIN   ,3      ,3/31/2001 ,1014.522239,27.10000038,0.6375  ,-1              ,-1          ,3.25346875 ,15064.20898,6676.083333,4912.583333,15178.875  ,14724.875   ,-0.094424956,161   ,141
VII   ,TRAIN   ,4      ,4/30/2001 ,1016.262764,27.52000046,-0.08   ,-1              ,-1          ,2.045385   ,15064.20898,5541.2     ,3897.1     ,15177.6    ,14705.8846  ,-0.09371067 ,141   ,180
VII   ,TRAIN   ,5      ,5/31/2001 ,1018.003289,26.92500019,-0.2    ,-1              ,-1          ,3.00153125 ,15064.20898,7734.375   ,5285.25    ,11590.22083,14969.08173 ,-0.092983021,180   ,284
VII   ,TRAIN   ,7      ,7/31/2001 ,1021.290946,25.54000015,-0.28   ,-1              ,-1          ,0.401015   ,15064.20898,6047.8     ,4876.7     ,15518.59524,15434.9     ,-0.091570151,703   ,695
VII   ,TRAIN   ,8      ,8/31/2001 ,1023.031471,24.82500028,-0.175  ,-1              ,-1          ,0.94954375 ,15064.20898,2199.375   ,2567.5     ,15434.75   ,11261.57143 ,-0.090802694,695   ,558
VII   ,TRAIN   ,9      ,9/30/2001 ,1024.771996,24.27999992,0.12    ,-1              ,-1          ,0.310665   ,15064.20898,7087.6     ,5521.1     ,15569.03333,12162.82222 ,-0.090021049,558   ,283
VII   ,TRAIN   ,10     ,10/31/2001,1026.51252 ,24.44999981,0.2625  ,-1              ,-1          ,0.7280125  ,15064.20898,6071.625   ,3834.75    ,15393      ,14776.20285 ,-0.089226277,283   ,202
VII   ,TRAIN   ,12     ,12/31/2001,1029.800178,24.55999985,-0.32   ,3.657455948     ,11.02845745 ,3.078155   ,15064.20898,6839.466667,5441.133333,15115.95   ,8794.571428 ,-0.087687304,142   ,191
VII   ,TRAIN   ,1      ,1/31/2002 ,1031.540703,25.02499962,0.6625  ,-1              ,-1          ,0.99298125 ,15064.20898,5022.5     ,3186.5     ,11192.33333,14610.90144 ,-0.087570089,191   ,88
VII   ,TRAIN   ,2      ,2/28/2002 ,1033.087836,26.0250001 ,0.6125  ,-1              ,-1          ,5.8536375  ,15064.20898,6755.5     ,4390       ,15026.43333,14647.40417 ,-0.086100716,88    ,42
VII   ,TRAIN   ,3      ,3/31/2002 ,1034.82836 ,27.14000015,-0.16   ,11.2451634      ,27.18369565 ,2.490185   ,15064.20898,6497.6     ,4579.3     ,15212.42667,14708.59167 ,-0.085241015,42    ,53
VII   ,TRAIN   ,5      ,5/31/2002 ,1038.116018,27.25      ,-0.575  ,7.813275723     ,23.45       ,4.40890625 ,15064.20898,6420.75    ,4766.25    ,15619.875  ,14867.04021 ,-0.083581491,47    ,90
VII   ,TRAIN   ,6      ,6/30/2002 ,1039.856543,27.13999977,-0.32   ,10.85454243     ,31.54166667 ,3.791225   ,15064.20898,4876       ,2838       ,15244.32333,11861.68081 ,-0.082683391,90    ,239
VII   ,TRAIN   ,7      ,7/31/2002 ,1041.597067,26.1500001 ,-0.51875,19.83237566     ,61.5497489  ,1.07985625 ,15064.20898,7380.25    ,6019.75    ,15413.92917,14673.09375 ,-0.081772585,239   ,330
VII   ,TRAIN   ,8      ,8/31/2002 ,1043.144201,25.44999981,-0.56875,22.48640223     ,60.62420635 ,0.4812875  ,15064.20898,7495.625   ,5836.375   ,15281.73333,7351.125    ,-0.080951725,330   ,332
VII   ,TRAIN   ,10     ,10/31/2002,1046.62525 ,25.75000048,-0.4375 ,150.99974       ,38.48294788 ,1.2353625  ,15064.20898,7243.25    ,5506.125   ,15381.875  ,7484.5      ,-0.079067001,444   ,510
VII   ,TRAIN   ,11     ,11/30/2002,1048.172383,26.32499981,-0.725  ,80.40868917     ,53.46153846 ,2.1249625  ,15064.20898,7136.5     ,5786.458333,7508.625   ,11204.9875  ,-0.078212631,510   ,376
VII   ,TRAIN   ,12     ,12/31/2002,1049.912907,26.45999985,-0.74   ,11.21893875     ,31.10289856 ,0.761025   ,15064.20898,6843       ,5009.333333,15114.71667,14603.97686 ,-0.077238993,376   ,293
VII   ,TRAIN   ,1      ,1/31/2003 ,1051.653432,26.42499972,-0.3875 ,6.12000313      ,8.403225808 ,1.3535125  ,15064.20898,5860       ,4015.625   ,11303.39583,14559.10925 ,-0.067107047,293   ,196
VII   ,TRAIN   ,3      ,3/31/2003 ,1054.94109 ,27.2       ,-0.22   ,-1              ,-1          ,3.016995   ,15064.20898,4467.866667,3121.6     ,15165.16667,14704.54098 ,-0.074354643,192   ,96
VII   ,TRAIN   ,4      ,4/30/2003 ,1056.681615,27.25      ,-0.175  ,7.946895615     ,33.48958333 ,3.51061875 ,15064.20898,3717.416667,2915.625   ,15231.28274,14840.78783 ,-0.073331578,96    ,57
VII   ,TRAIN   ,5      ,5/31/2003 ,1058.228748,26.25      ,-0.4125 ,10.18763853     ,25.55555556 ,2.783475   ,15064.20898,4480.75    ,3438.75    ,7670.125   ,7534.5      ,-0.072411307,57    ,133
VII   ,TRAIN   ,6      ,6/30/2003 ,1059.969272,25.84000015,-0.24   ,5.98796484      ,30.08646616 ,3.802345   ,15064.20898,2800.9     ,2282.2     ,15170.26667,6011.85     ,-0.071363809,133   ,280
VII   ,TRAIN   ,8      ,8/31/2003 ,1063.450322,25.09999962,0.02    ,9.443365566     ,38.99189189 ,0.15429    ,15064.20898,6961       ,5035.7     ,12343.35   ,5995.68     ,-0.069231491,561   ,590
VII   ,TRAIN   ,9      ,9/30/2003 ,1065.190846,24.94999981,-0.0625 ,27.67310785     ,67.76515151 ,1.052925   ,15064.20898,6746.25    ,5371.25    ,11553      ,11021.375   ,-0.068146767,590   ,648
VII   ,TRAIN   ,10     ,10/31/2003,1066.737979,25.32499981,-0.1125 ,17.92870957     ,53.54285714 ,0.99645625 ,15064.20898,7752.625   ,6650.25    ,15274.27084,10970.60227 ,-0.067171899,648   ,508
VII   ,TRAIN   ,11     ,11/30/2003,1068.478504,25.37999954,0.26    ,11.24707962     ,55.16327561 ,1.04528    ,15064.20898,6921.7     ,5631.9     ,15264.26   ,14692.47778 ,-0.066063215,508   ,301
VII   ,TRAIN   ,1      ,1/31/2004 ,1071.766162,25.82500029,-0.3625 ,2.187149123     ,8.681818183 ,3.80599375 ,15064.20898,6325.041667,4010.958333,11229.14583,14497.23558 ,-0.097857244,143   ,80
VII   ,TRAIN   ,2      ,2/29/2004 ,1073.506686,26.3800003 ,0.88    ,1.935486598     ,5.670588236 ,3.326965   ,15064.20898,3792.066667,2775.933333,6019.466666,14624.5241  ,-0.062791719,80    ,43
VII   ,TRAIN   ,3      ,3/31/2004 ,1075.247211,27.1500001 ,-0.0875 ,0.998939484     ,7.583333333 ,2.14668125 ,15064.20898,6306.291667,3746.791667,15020      ,14823.61458 ,-0.061635676,43    ,40
VII   ,TRAIN   ,4      ,4/30/2004 ,1076.794344,27.39999962,-0.1875 ,3.665011335     ,21          ,3.67046875 ,15064.20898,5610.583333,3408.833333,15193.99167,14743.0301  ,-0.06059766 ,40    ,45
VII   ,TRAIN   ,6      ,6/30/2004 ,1080.275394,26.42500019,-0.6875 ,12.24742548     ,77.35136128 ,2.22313125 ,15064.20898,6502.375   ,4656.375   ,15100.16667,10991.27222 ,-0.058227142,67    ,160
VII   ,TRAIN   ,7      ,7/31/2004 ,1081.822527,25.42500019,-0.425  ,5.540492785     ,9.597222223 ,0.67675625 ,15064.20898,6122.375   ,5290.375   ,11481.75   ,7514.107142 ,-0.057158113,160   ,292
VII   ,TRAIN   ,8      ,8/31/2004 ,1083.563051,25.1       ,-0.3    ,24.22344576     ,72.08639876 ,1.94461    ,15064.20898,5396.5     ,4596.3     ,15097.6    ,5972.25     ,-0.055943918,292   ,319
VII   ,TRAIN   ,9      ,9/30/2004 ,1085.303576,25.0999999 ,-0.225  ,19.06488494     ,62.21869277 ,1.14935625 ,15064.20898,6898.875   ,5269.625   ,11460.14583,14687.35119 ,-0.054718233,319   ,194
VII   ,TRAIN   ,11     ,11/30/2004,1088.784625,25.44999981,-0.7375 ,6.7375885       ,31.34782609 ,0.7175875  ,15064.20898,7119.625   ,4723.375   ,15087      ,14753.85796 ,-0.052230826,315   ,223
VII   ,TRAIN   ,12     ,12/31/2004,1090.331758,25.75      ,-0.3875 ,16.13198697     ,36.32221574 ,3.3759625  ,15064.20898,5148.875   ,3843.25    ,14998.25   ,14730.25    ,-0.051110161,223   ,274
VII   ,TRAIN   ,1      ,1/31/2005 ,1092.072283,25.87999992,-1.06   ,4.16705441      ,7.716129032 ,2.130175   ,15064.20898,5889.5     ,3661.8     ,14950.65   ,14479.40606 ,-0.051757035,274   ,189
VII   ,TRAIN   ,2      ,2/28/2005 ,1093.812808,26.19999981,-1.825  ,-1              ,-1          ,3.8659375  ,15064.20898,7292.875   ,4235.125   ,15199.85   ,14645.78443 ,-0.048554813,189   ,144
VII   ,TRAIN   ,4      ,4/30/2005 ,1096.907074,27.59999991,-0.675  ,2.29918761      ,15.93269231 ,1.7322875  ,15064.20898,6694       ,3802.25    ,15198.08333,14831.86773 ,-0.046244306,109   ,96
VII   ,TRAIN   ,5      ,5/31/2005 ,1098.647598,27.66000023,-0.32   ,-1              ,-1          ,0.742955   ,15064.20898,2464.6     ,1845.4     ,15131.71667,14723.90945 ,-0.044928377,96    ,163
VII   ,TRAIN   ,6      ,6/30/2005 ,1100.388123,26.84999943,0.325   ,3.25656476      ,20.41071429 ,4.51055    ,15064.20898,5254.75    ,3097.375   ,15437.16667,7345.35     ,-0.043601377,163   ,299
VII   ,TRAIN   ,7      ,7/31/2005 ,1102.128648,26.07999992,5.55E-18,10.64731348     ,29.25222875 ,1.387915   ,15064.20898,4537.5     ,2528       ,12183.16667,8964.771428 ,-0.042262508,299   ,537
VII   ,TRAIN   ,9      ,9/30/2005 ,1105.416306,24.625     ,0.7     ,17.44477856     ,65.51662234 ,1.991175   ,15064.20898,5464.375   ,4071.75    ,15366.66667,7406.5      ,-0.03970309 ,509   ,276
VII   ,TRAIN   ,10     ,10/31/2005,1107.15683 ,24.6800003 ,0.64    ,23.21659813     ,69.96132376 ,0.52264    ,15064.20898,4087.3     ,3497.7     ,11937.53333,14848.08606 ,-0.03833144 ,276   ,201
VII   ,TRAIN   ,11     ,11/30/2005,1108.897355,24.27499962,-0.125  ,5.61136825      ,27.28472222 ,3.48281875 ,15064.20898,6394.625   ,4881.875   ,11635      ,14935.5     ,-0.036948955,201   ,124
VII   ,TRAIN   ,12     ,12/31/2005,1110.444488,24.1500001 ,0.6375  ,2.591686548     ,7.5         ,3.28735    ,15064.20898,2733.5     ,2296       ,7623.5     ,11164.01875 ,-0.03571049 ,124   ,207
VII   ,TRAIN   ,2      ,2/28/2006 ,1113.925537,25.99999953,0.7375  ,-1              ,-1          ,3.55405625 ,15176.25244,7812.791667,5891.541667,11410.20833,14794.74405 ,-0.032891771,152   ,124
VII   ,TRAIN   ,3      ,3/31/2006 ,1115.47267 ,26.45000028,1.5375  ,2.717194558     ,6.984375    ,2.641      ,15245.20239,6800.083333,5078.208333,15147.90833,14864.05256 ,-0.031624789,124   ,72
VII   ,TRAIN   ,4      ,4/30/2006 ,1117.213195,27.1800003 ,0.46    ,-1              ,-1          ,2.922475   ,15322.7707 ,5085.2     ,3550.7     ,15262.11667,14738.49356 ,-0.030188834,72    ,46
VIII  ,TRAIN   ,1      ,1/31/2001 ,485.3134406,24.9000001 ,1.2625  ,-1              ,-1          ,2.7722     ,11980.20573,6630.625   ,4735.25    ,13804.68611,13503.96421 ,-0.095659922,46    ,46
VIII  ,TRAIN   ,3      ,3/31/2001 ,485.967351 ,27.10000038,0.6375  ,-1              ,-1          ,2.952379167,11980.20573,6784.930556,5037.194444,14980.54068,14673.84028 ,-0.094424956,64    ,25
VIII  ,TRAIN   ,4      ,4/30/2001 ,486.3351756,27.52000046,-0.08   ,-1              ,-1          ,1.843153333,11980.20573,6833.533333,5308.1     ,15155.02778,14679.43579 ,-0.09371067 ,25    ,39
VIII  ,TRAIN   ,5      ,5/31/2001 ,486.7030002,26.92500019,-0.2    ,-1              ,-1          ,2.063933333,11980.20573,7225.875   ,5182.708333,15262.24028,15219.37303 ,-0.092983021,39    ,42
VIII  ,TRAIN   ,6      ,6/30/2001 ,487.0299555,26.5       ,0.1125  ,-1              ,-1          ,3.591479167,11980.20573,5864.541667,4504.833333,7710.602778,7509.297709 ,-0.092324385,42    ,239
VIII  ,TRAIN   ,8      ,8/31/2001 ,487.7656047,24.82500028,-0.175  ,-1              ,-1          ,0.526704167,11980.20573,6659.333333,5160.416667,15273.22222,12107.18056 ,-0.090802694,315   ,221
VIII  ,TRAIN   ,9      ,9/30/2001 ,488.1334293,24.27999992,0.12    ,-1              ,-1          ,0.207915   ,11980.20573,5883.166667,4337.766667,15315.06389,11109.65341 ,-0.090021049,221   ,26
VIII  ,TRAIN   ,10     ,10/31/2001,488.5012539,24.44999981,0.2625  ,-1              ,-1          ,0.724175   ,11980.20573,6154.083333,4481.625   ,12652.12917,11256.52402 ,-0.089226277,26    ,0
VIII  ,TRAIN   ,11     ,11/30/2001,488.8282091,24.34999943,0.1375  ,-1              ,-1          ,2.470633333,11980.20573,6733.902778,4911.069444,7721.770833,8754.604167 ,-0.088508188,0     ,0
VIII  ,TRAIN   ,1      ,1/31/2002 ,489.5638583,25.02499962,0.6625  ,-1              ,-1          ,0.761352083,11980.20573,7132.75    ,4727.958333,14912.61805,14623.10699 ,-0.087570089,127   ,100
VIII  ,TRAIN   ,2      ,2/28/2002 ,489.8908135,26.0250001 ,0.6125  ,-1              ,-1          ,4.179914583,11980.20573,7663.5     ,5090.833333,13750.57222,14527.93477 ,-0.086100716,100   ,21
VIII  ,TRAIN   ,3      ,3/31/2002 ,490.2586382,27.14000015,-0.16   ,10.92370293     ,27.18369565 ,3.059103333,11980.20573,7511.5     ,5715.9     ,12987.15698,13665.53445 ,-0.085241015,21    ,21
VIII  ,TRAIN   ,4      ,4/30/2002 ,490.6264628,27.57499981,-0.3625 ,-1              ,-1          ,3.376025   ,11980.20573,6559.5     ,5586.333333,15098.26944,14623.82028 ,-0.084368467,21    ,56
VIII  ,TRAIN   ,6      ,6/30/2002 ,491.3212426,27.13999977,-0.32   ,10.2852461      ,31.54166667 ,3.57813    ,11980.20573,6739.9     ,4617.933333,15266.07222,11891.24578 ,-0.082683391,67    ,109
VIII  ,TRAIN   ,7      ,7/31/2002 ,491.6890672,26.1500001 ,-0.51875,18.86004759     ,61.5497489  ,1.021764583,11980.20573,5811.208333,4271.5     ,15243.69861,12456.02768 ,-0.081772585,109   ,106
VIII  ,TRAIN   ,8      ,8/31/2002 ,492.0160224,25.44999981,-0.56875,21.50501199     ,60.62420635 ,0.541575   ,11980.20573,4099.958333,3451.625   ,13982.1875 ,10040.01706 ,-0.080951725,106   ,99
VIII  ,TRAIN   ,9      ,9/30/2002 ,492.383847 ,25.54000015,-0.52   ,17.74778795     ,42.86078947 ,1.564688333,11980.20573,4229.966667,3356.433333,12176.29556,11210.98205 ,-0.080015646,99    ,99
VIII  ,TRAIN   ,11     ,11/30/2002,493.0786269,26.32499981,-0.725  ,79.63362198     ,53.46153846 ,1.529620833,11980.20573,6599.736111,4610.5     ,12793.4631 ,13528.40842 ,-0.078212631,34    ,16
VIII  ,TRAIN   ,12     ,12/31/2002,493.4464515,26.45999985,-0.74   ,10.75817672     ,31.10289856 ,0.818241667,11980.20573,7082.111111,5224.233333,14938.32222,14629.52774 ,-0.077238993,16    ,51
VIII  ,TRAIN   ,1      ,1/31/2003 ,493.8142761,26.42499972,-0.3875 ,5.840604607     ,8.403225808 ,1.324022917,11980.20573,7253.916667,5370.833333,11229.15278,13285.18202 ,-0.067107047,51    ,59
VIII  ,TRAIN   ,2      ,2/28/2003 ,494.1412313,26.57499981,-0.55   ,-1              ,-1          ,1.333360417,11980.20573,7649.166667,5418.666667,11191.57778,14537.21523 ,-0.075365421,59    ,82
VIII  ,TRAIN   ,4      ,4/30/2003 ,494.8768806,27.25      ,-0.175  ,7.396073012     ,33.48958333 ,4.46488125 ,11980.20573,6325.486111,4568.597222,15184.22917,14716.24404 ,-0.073331578,26    ,33
VIII  ,TRAIN   ,5      ,5/31/2003 ,495.2038358,26.25      ,-0.4125 ,9.701720383     ,25.55555556 ,4.430470833,11980.20573,6315.458333,4380.791667,15163.73889,12530.4988  ,-0.072411307,33    ,50
VIII  ,TRAIN   ,6      ,6/30/2003 ,495.5716604,25.84000015,-0.24   ,5.356746834     ,30.08646616 ,3.367033333,11980.20573,7329.333333,4964.933333,14164.16905,13128.87899 ,-0.071363809,50    ,183
VIII  ,TRAIN   ,7      ,7/31/2003 ,495.939485 ,25.82499981,0.225   ,4.500674632     ,25.00724638 ,3.374122917,11980.20573,6193.875   ,4667.125   ,12627.68055,13931.88687 ,-0.070304164,183   ,262
VIII  ,TRAIN   ,9      ,9/30/2003 ,496.6751342,24.94999981,-0.0625 ,26.31533066     ,67.76515151 ,1.090066667,11980.20573,6158.375   ,4545.083333,11395.11111,11337.21617 ,-0.068146767,122   ,130
VIII  ,TRAIN   ,10     ,10/31/2003,497.0020894,25.32499981,-0.1125 ,16.98447007     ,53.54285714 ,1.698214583,11980.20573,7728.458333,5566.291667,14031.69444,15002.72776 ,-0.067171899,130   ,111
VIII  ,TRAIN   ,11     ,11/30/2003,497.3699141,25.37999954,0.26    ,10.7636671      ,55.16327561 ,0.979538333,11980.20573,7357.933333,4930.666667,15009.81111,14711.82044 ,-0.066063215,111   ,96
VIII  ,TRAIN   ,12     ,12/31/2003,497.7377387,25.5250001 ,0.2     ,-1              ,-1          ,2.100245833,11980.20573,7344.833333,4903.541667,7523.291667,12227.98801 ,-0.064942622,96    ,71
VIII  ,TRAIN   ,2      ,2/29/2004 ,498.4325185,26.3800003 ,0.88    ,1.685791453     ,5.670588236 ,3.844975   ,11980.20573,5684.344444,4646.711111,11981.67222,14570.92893 ,-0.062791719,59    ,66
VIII  ,TRAIN   ,3      ,3/31/2004 ,498.8003431,27.1500001 ,-0.0875 ,0.760993918     ,7.583333333 ,2.326075   ,11980.20573,5684.694445,4435.819444,13867.45833,13386.47963 ,-0.061635676,66    ,37
VIII  ,TRAIN   ,4      ,4/30/2004 ,499.1272983,27.39999962,-0.1875 ,3.378233772     ,21          ,3.425825   ,11980.20573,6581.263889,4615.472222,15085.24524,13545.06528 ,-0.06059766 ,37    ,69
VIII  ,TRAIN   ,5      ,5/31/2004 ,499.4951229,26.80000038,0.28    ,1.583127609     ,12.3971831  ,4.086781667,11980.20573,7255.066667,4885.166667,14191.7881 ,11920.63953 ,-0.059418216,69    ,84
VIII  ,TRAIN   ,7      ,7/31/2004 ,500.1899028,25.42500019,-0.425  ,5.263547002     ,9.597222223 ,1.570429167,11980.20573,6138.291667,4700.291667,10163.49306,13792.99358 ,-0.057158113,153   ,188
VIII  ,TRAIN   ,8      ,8/31/2004 ,500.5577274,25.1       ,-0.3    ,22.90463074     ,72.08639876 ,1.679643333,11980.20573,5737.133333,4444.8     ,15204.5    ,5886.266667 ,-0.055943918,188   ,143
VIII  ,TRAIN   ,9      ,9/30/2004 ,500.925552 ,25.0999999 ,-0.225  ,17.82297778     ,62.21869277 ,0.828270833,11980.20573,7648.208333,5448.208333,15283.18155,14951.48643 ,-0.054718233,143   ,106
VIII  ,TRAIN   ,10     ,10/31/2004,501.2933766,25.32000008,-0.34   ,13.3625027      ,59.96666667 ,2.183591667,11980.20573,6820.666667,4869.566667,14074.55   ,11853.35163 ,-0.053480226,106   ,110
VIII  ,TRAIN   ,12     ,12/31/2004,501.9881564,25.75      ,-0.3875 ,15.30338872     ,36.32221574 ,2.7960625  ,11980.20573,7490.916667,4922.916667,15053.05   ,14658.53462 ,-0.051110161,108   ,156
VIII  ,TRAIN   ,1      ,1/31/2005 ,502.355981 ,25.87999992,-1.06   ,3.963004377     ,7.716129032 ,2.802218333,11980.20573,6473.066667,4751.733333,12879.35111,14514.33056 ,-0.051757035,156   ,81
VIII  ,TRAIN   ,2      ,2/28/2005 ,502.7238057,26.19999981,-1.825  ,-1              ,-1          ,2.5906375  ,11980.20573,8167.791667,5407.041667,15026.44444,14661.30567 ,-0.048554813,81    ,72
